t,theta,omega,energy
8.486,0.717266,-0.955151,2.87328
8.487,0.716307,-0.961596,2.87328
8.488,0.715342,-0.968033,2.87328
8.489,0.714371,-0.974464,2.87328
8.49,0.713393,-0.980887,2.87328
8.491,0.712409,-0.987303,2.87328
8.492,0.711419,-0.993712,2.87328
8.493,0.710422,-1.00011,2.87328
8.494,0.709419,-1.00651,2.87328
8.495,0.708409,-1.01289,2.87328
8.496,0.707393,-1.01927,2.87328
8.497,0.70637,-1.02564,2.87328
8.498,0.705342,-1.03201,2.87328
8.499,0.704306,-1.03836,2.87328
8.5,0.703265,-1.04471,2.87328
8.501,0.702217,-1.05105,2.87328
8.502,0.701163,-1.05738,2.87328
8.503,0.700102,-1.06371,2.87328
8.504,0.699035,-1.07003,2.87328
8.505,0.697962,-1.07633,2.87328
8.506,0.696883,-1.08263,2.87328
8.507,0.695797,-1.08893,2.87328
8.508,0.694705,-1.09521,2.87328
8.509,0.693606,-1.10149,2.87328
8.51,0.692502,-1.10775,2.87328
8.511,0.691391,-1.11401,2.87328
8.512,0.690274,-1.12026,2.87328
8.513,0.68915,-1.12651,2.87328
8.514,0.688021,-1.13274,2.87328
8.515,0.686885,-1.13896,2.87328
8.516,0.685743,-1.14518,2.87328
8.517,0.684595,-1.15139,2.87328
8.518,0.68344,-1.15759,2.87328
8.519,0.682279,-1.16378,2.87328
8.52,0.681113,-1.16996,2.87328
8.521,0.67994,-1.17613,2.87328
8.522,0.67876,-1.1823,2.87328
8.523,0.677575,-1.18845,2.87328
8.524,0.676383,-1.1946,2.87328
8.525,0.675186,-1.20073,2.87328
8.526,0.673982,-1.20686,2.87328
8.527,0.672772,-1.21298,2.87328
8.528,0.671556,-1.21909,2.87328
8.529,0.670334,-1.22518,2.87328
8.53,0.669106,-1.23127,2.87328
8.531,0.667871,-1.23735,2.87328
8.532,0.666631,-1.24343,2.87328
8.533,0.665384,-1.24949,2.87328
8.534,0.664132,-1.25554,2.87328
8.535,0.662873,-1.26158,2.87328
8.536,0.661609,-1.26761,2.87328
8.537,0.660338,-1.27363,2.87328
8.538,0.659062,-1.27965,2.87328
8.539,0.657779,-1.28565,2.87328
8.54,0.65649,-1.29164,2.87328
8.541,0.655196,-1.29762,2.87328
8.542,0.653895,-1.3036,2.87328
8.543,0.652588,-1.30956,2.87328
8.544,0.651276,-1.31551,2.87328
8.545,0.649957,-1.32145,2.87328
8.546,0.648633,-1.32738,2.87328
8.547,0.647303,-1.3333,2.87328
8.548,0.645966,-1.33921,2.87328
8.549,0.644624,-1.34511,2.87328
8.55,0.643276,-1.351,2.87328
8.551,0.641922,-1.35688,2.87328
8.552,0.640562,-1.36275,2.87328
8.553,0.639197,-1.36861,2.87328
8.554,0.637825,-1.37446,2.87328
8.555,0.636448,-1.38029,2.87328
8.556,0.635065,-1.38612,2.87328
8.557,0.633676,-1.39193,2.87328
8.558,0.632281,-1.39773,2.87328
8.559,0.63088,-1.40353,2.87328
8.56,0.629474,-1.40931,2.87328
8.561,0.628062,-1.41508,2.87328
8.562,0.626644,-1.42084,2.87328
8.563,0.62522,-1.42658,2.87328
8.564,0.62379,-1.43232,2.87328
8.565,0.622355,-1.43804,2.87328
8.566,0.620914,-1.44376,2.87328
8.567,0.619468,-1.44946,2.87328
8.568,0.618015,-1.45515,2.87328
8.569,0.616557,-1.46083,2.87328
8.57,0.615094,-1.46649,2.87328
8.571,0.613624,-1.47215,2.87328
8.572,0.612149,-1.47779,2.87328
8.573,0.610669,-1.48342,2.87328
8.574,0.609183,-1.48904,2.87328
8.575,0.607691,-1.49465,2.87328
8.576,0.606193,-1.50024,2.87328
8.577,0.60469,-1.50583,2.87328
8.578,0.603182,-1.5114,2.87328
8.579,0.601668,-1.51696,2.87328
8.58,0.600148,-1.5225,2.87328
8.581,0.598623,-1.52804,2.87328
8.582,0.597092,-1.53356,2.87328
8.583,0.595555,-1.53907,2.87328
8.584,0.594014,-1.54456,2.87328
8.585,0.592466,-1.55005,2.87328
8.586,0.590913,-1.55552,2.87328
8.587,0.589355,-1.56098,2.87328
8.588,0.587792,-1.56643,2.87328
8.589,0.586222,-1.57186,2.87328
8.59,0.584648,-1.57728,2.87328
8.591,0.583068,-1.58269,2.87328
8.592,0.581482,-1.58808,2.87328
8.593,0.579892,-1.59346,2.87328
8.594,0.578296,-1.59883,2.87328
8.595,0.576694,-1.60419,2.87328
8.596,0.575087,-1.60953,2.87328
8.597,0.573475,-1.61486,2.87328
8.598,0.571857,-1.62018,2.87328
8.599,0.570235,-1.62548,2.87328
8.6,0.568606,-1.63077,2.87328
8.601,0.566973,-1.63604,2.87328
8.602,0.565334,-1.6413,2.87328
8.603,0.56369,-1.64655,2.87328
8.604,0.562041,-1.65179,2.87328
8.605,0.560387,-1.65701,2.87328
8.606,0.558727,-1.66222,2.87328
8.607,0.557062,-1.66741,2.87328
8.608,0.555392,-1.67259,2.87328
8.609,0.553717,-1.67775,2.87328
8.61,0.552037,-1.68291,2.87328
8.611,0.550352,-1.68804,2.87328
8.612,0.548661,-1.69317,2.87328
8.613,0.546965,-1.69828,2.87328
8.614,0.545264,-1.70337,2.87328
8.615,0.543558,-1.70845,2.87328
8.616,0.541847,-1.71352,2.87328
8.617,0.540131,-1.71857,2.87328
8.618,0.53841,-1.72361,2.87328
8.619,0.536684,-1.72863,2.87328
8.62,0.534953,-1.73364,2.87328
8.621,0.533217,-1.73863,2.87328
8.622,0.531476,-1.74361,2.87328
8.623,0.52973,-1.74858,2.87328
8.624,0.527979,-1.75353,2.87328
8.625,0.526223,-1.75846,2.87328
8.626,0.524462,-1.76338,2.87328
8.627,0.522696,-1.76829,2.87328
8.628,0.520925,-1.77318,2.87328
8.629,0.51915,-1.77805,2.87328
8.63,0.517369,-1.78291,2.87328
8.631,0.515584,-1.78775,2.87328
8.632,0.513794,-1.79258,2.87328
8.633,0.511999,-1.7974,2.87328
8.634,0.510199,-1.8022,2.87328
8.635,0.508394,-1.80698,2.87328
8.636,0.506585,-1.81175,2.87328
8.637,0.504771,-1.8165,2.87328
8.638,0.502952,-1.82123,2.87328
8.639,0.501128,-1.82595,2.87328
8.64,0.4993,-1.83066,2.87328
8.641,0.497467,-1.83535,2.87328
8.642,0.495629,-1.84002,2.87328
8.643,0.493787,-1.84468,2.87328
8.644,0.49194,-1.84932,2.87328
8.645,0.490088,-1.85395,2.87328
8.646,0.488232,-1.85856,2.87328
8.647,0.486371,-1.86315,2.87328
8.648,0.484506,-1.86773,2.87328
8.649,0.482636,-1.87229,2.87328
8.65,0.480761,-1.87683,2.87328
8.651,0.478882,-1.88136,2.87328
8.652,0.476998,-1.88587,2.87328
8.653,0.47511,-1.89037,2.87328
8.654,0.473218,-1.89485,2.87328
8.655,0.471321,-1.89931,2.87328
8.656,0.469419,-1.90376,2.87328
8.657,0.467513,-1.90819,2.87328
8.658,0.465603,-1.9126,2.87328
8.659,0.463688,-1.917,2.87328
8.66,0.461769,-1.92137,2.87328
8.661,0.459845,-1.92574,2.87328
8.662,0.457917,-1.93008,2.87328
8.663,0.455985,-1.93441,2.87328
8.664,0.454048,-1.93872,2.87328
8.665,0.452108,-1.94302,2.87328
8.666,0.450162,-1.94729,2.87328
8.667,0.448213,-1.95155,2.87328
8.668,0.446259,-1.9558,2.87328
8.669,0.444301,-1.96002,2.87328
8.67,0.442339,-1.96423,2.87328
8.671,0.440373,-1.96842,2.87328
8.672,0.438402,-1.97259,2.87328
8.673,0.436428,-1.97675,2.87328
8.674,0.434449,-1.98089,2.87328
8.675,0.432466,-1.98501,2.87328
8.676,0.430479,-1.98911,2.87328
8.677,0.428488,-1.99319,2.87328
8.678,0.426493,-1.99726,2.87328
8.679,0.424493,-2.00131,2.87328
8.68,0.42249,-2.00534,2.87328
8.681,0.420483,-2.00935,2.87328
8.682,0.418471,-2.01335,2.87328
8.683,0.416456,-2.01733,2.87328
8.684,0.414437,-2.02129,2.87328
8.685,0.412413,-2.02523,2.87328
8.686,0.410386,-2.02915,2.87328
8.687,0.408355,-2.03306,2.87328
8.688,0.40632,-2.03694,2.87328
8.689,0.404281,-2.04081,2.87328
8.69,0.402238,-2.04466,2.87328
8.691,0.400192,-2.04849,2.87328
8.692,0.398141,-2.0523,2.87328
8.693,0.396087,-2.0561,2.87328
8.694,0.394029,-2.05987,2.87328
8.695,0.391967,-2.06363,2.87328
8.696,0.389902,-2.06737,2.87328
8.697,0.387833,-2.07109,2.87328
8.698,0.38576,-2.07479,2.87328
8.699,0.383683,-2.07847,2.87328
8.7,0.381603,-2.08213,2.87328
8.701,0.379519,-2.08578,2.87328
8.702,0.377431,-2.0894,2.87328
8.703,0.37534,-2.09301,2.87328
8.704,0.373245,-2.09659,2.87328
8.705,0.371147,-2.10016,2.87328
8.706,0.369045,-2.10371,2.87328
8.707,0.36694,-2.10724,2.87328
8.708,0.364831,-2.11075,2.87328
8.709,0.362718,-2.11424,2.87328
8.71,0.360602,-2.11771,2.87328
8.711,0.358483,-2.12116,2.87328
8.712,0.35636,-2.12459,2.87328
8.713,0.354233,-2.12801,2.87328
8.714,0.352104,-2.1314,2.87328
8.715,0.349971,-2.13477,2.87328
8.716,0.347834,-2.13813,2.87328
8.717,0.345694,-2.14146,2.87328
8.718,0.343551,-2.14477,2.87328
8.719,0.341405,-2.14807,2.87328
8.72,0.339255,-2.15134,2.87328
8.721,0.337102,-2.1546,2.87328
8.722,0.334946,-2.15783,2.87328
8.723,0.332787,-2.16105,2.87328
8.724,0.330624,-2.16424,2.87328
8.725,0.328458,-2.16742,2.87328
8.726,0.326289,-2.17057,2.87328
8.727,0.324117,-2.17371,2.87328
8.728,0.321942,-2.17682,2.87328
8.729,0.319763,-2.17991,2.87328
8.73,0.317582,-2.18299,2.87328
8.731,0.315397,-2.18604,2.87328
8.732,0.31321,-2.18907,2.87328
8.733,0.311019,-2.19209,2.87328
8.734,0.308826,-2.19508,2.87328
8.735,0.306629,-2.19805,2.87328
8.736,0.30443,-2.201,2.87328
8.737,0.302227,-2.20393,2.87328
8.738,0.300022,-2.20684,2.87328
8.739,0.297813,-2.20973,2.87328
8.74,0.295602,-2.2126,2.87328
8.741,0.293388,-2.21544,2.87328
8.742,0.291171,-2.21827,2.87328
8.743,0.288952,-2.22108,2.87328
8.744,0.286729,-2.22386,2.87328
8.745,0.284504,-2.22663,2.87328
8.746,0.282276,-2.22937,2.87328
8.747,0.280045,-2.23209,2.87328
8.748,0.277812,-2.23479,2.87328
8.749,0.275576,-2.23747,2.87328
8.75,0.273337,-2.24013,2.87328
8.751,0.271095,-2.24277,2.87328
8.752,0.268851,-2.24538,2.87328
8.753,0.266605,-2.24798,2.87328
8.754,0.264355,-2.25055,2.87328
8.755,0.262104,-2.25311,2.87328
8.756,0.259849,-2.25564,2.87328
8.757,0.257592,-2.25815,2.87328
8.758,0.255333,-2.26063,2.87328
8.759,0.253071,-2.2631,2.87328
8.76,0.250807,-2.26555,2.87328
8.761,0.24854,-2.26797,2.87328
8.762,0.246271,-2.27037,2.87328
8.763,0.243999,-2.27275,2.87328
8.764,0.241725,-2.27511,2.87328
8.765,0.239449,-2.27745,2.87328
8.766,0.23717,-2.27977,2.87328
8.767,0.234889,-2.28206,2.87328
8.768,0.232606,-2.28433,2.87328
8.769,0.230321,-2.28658,2.87328
8.77,0.228033,-2.28881,2.87328
8.771,0.225743,-2.29102,2.87328
8.772,0.223451,-2.2932,2.87328
8.773,0.221157,-2.29537,2.87328
8.774,0.21886,-2.29751,2.87328
8.775,0.216562,-2.29963,2.87328
8.776,0.214261,-2.30172,2.87328
8.777,0.211958,-2.3038,2.87328
8.778,0.209653,-2.30585,2.87328
8.779,0.207347,-2.30788,2.87328
8.78,0.205038,-2.30989,2.87328
8.781,0.202727,-2.31188,2.87328
8.782,0.200414,-2.31384,2.87328
8.783,0.198099,-2.31578,2.87328
8.784,0.195782,-2.3177,2.87328
8.785,0.193464,-2.3196,2.87328
8.786,0.191143,-2.32147,2.87328
8.787,0.188821,-2.32333,2.87328
8.788,0.186497,-2.32516,2.87328
8.789,0.184171,-2.32696,2.87328
8.79,0.181843,-2.32875,2.87328
8.791,0.179513,-2.33051,2.87328
8.792,0.177182,-2.33225,2.87328
8.793,0.174849,-2.33397,2.87328
8.794,0.172514,-2.33567,2.87328
8.795,0.170177,-2.33734,2.87328
8.796,0.167839,-2.33899,2.87328
8.797,0.165499,-2.34062,2.87328
8.798,0.163158,-2.34222,2.87328
8.799,0.160815,-2.3438,2.87328
8.8,0.15847,-2.34536,2.87328
8.801,0.156124,-2.3469,2.87328
8.802,0.153776,-2.34841,2.87328
8.803,0.151427,-2.3499,2.87328
8.804,0.149077,-2.35137,2.87328
8.805,0.146725,-2.35282,2.87328
8.806,0.144371,-2.35424,2.87328
8.807,0.142016,-2.35564,2.87328
8.808,0.13966,-2.35702,2.87328
8.809,0.137302,-2.35837,2.87328
8.81,0.134943,-2.3597,2.87328
8.811,0.132583,-2.36101,2.87328
8.812,0.130221,-2.3623,2.87328
8.813,0.127858,-2.36356,2.87328
8.814,0.125494,-2.3648,2.87328
8.815,0.123128,-2.36602,2.87328
8.816,0.120762,-2.36721,2.87328
8.817,0.118394,-2.36838,2.87328
8.818,0.116025,-2.36953,2.87328
8.819,0.113655,-2.37065,2.87328
8.82,0.111284,-2.37175,2.87328
8.821,0.108911,-2.37283,2.87328
8.822,0.106538,-2.37388,2.87328
8.823,0.104164,-2.37492,2.87328
8.824,0.101788,-2.37592,2.87328
8.825,0.0994119,-2.37691,2.87328
8.826,0.0970345,-2.37787,2.87328
8.827,0.0946562,-2.37881,2.87328
8.828,0.0922769,-2.37973,2.87328
8.829,0.0898967,-2.38062,2.87328
8.83,0.0875157,-2.38149,2.87328
8.831,0.0851338,-2.38233,2.87328
8.832,0.082751,-2.38315,2.87328
8.833,0.0803675,-2.38395,2.87328
8.834,0.0779831,-2.38473,2.87328
8.835,0.075598,-2.38548,2.87328
8.836,0.0732122,-2.38621,2.87328
8.837,0.0708256,-2.38692,2.87328
8.838,0.0684383,-2.3876,2.87328
8.839,0.0660504,-2.38826,2.87328
8.84,0.0636618,-2.3889,2.87328
8.841,0.0612726,-2.38951,2.87328
8.842,0.0588828,-2.3901,2.87328
8.843,0.0564924,-2.39066,2.87328
8.844,0.0541015,-2.3912,2.87328
8.845,0.05171,-2.39172,2.87328
8.846,0.0493181,-2.39222,2.87328
8.847,0.0469256,-2.39269,2.87328
8.848,0.0445327,-2.39314,2.87328
8.849,0.0421393,-2.39356,2.87328
8.85,0.0397456,-2.39397,2.87328
8.851,0.0373514,-2.39434,2.87328
8.852,0.0349569,-2.3947,2.87328
8.853,0.032562,-2.39503,2.87328
8.854,0.0301668,-2.39534,2.87328
8.855,0.0277714,-2.39562,2.87328
8.856,0.0253756,-2.39588,2.87328
8.857,0.0229796,-2.39612,2.87328
8.858,0.0205834,-2.39633,2.87328
8.859,0.0181869,-2.39652,2.87328
8.86,0.0157903,-2.39669,2.87328
8.861,0.0133936,-2.39683,2.87328
8.862,0.0109967,-2.39695,2.87328
8.863,0.00859967,-2.39705,2.87328
8.864,0.00620259,-2.39712,2.87328
8.865,0.00380544,-2.39717,2.87328
8.866,0.00140825,-2.3972,2.87328
8.867,-0.000988944,-2.3972,2.87328
8.868,-0.00338613,-2.39718,2.87328
8.869,-0.00578329,-2.39713,2.87328
8.87,-0.00818039,-2.39706,2.87328
8.871,-0.0105774,-2.39697,2.87328
8.872,-0.0129743,-2.39685,2.87328
8.873,-0.0153711,-2.39672,2.87328
8.874,-0.0177677,-2.39655,2.87328
8.875,-0.0201642,-2.39637,2.87328
8.876,-0.0225605,-2.39616,2.87328
8.877,-0.0249565,-2.39592,2.87328
8.878,-0.0273523,-2.39567,2.87328
8.879,-0.0297478,-2.39539,2.87328
8.88,-0.0321431,-2.39508,2.87328
8.881,-0.034538,-2.39476,2.87328
8.882,-0.0369326,-2.39441,2.87328
8.883,-0.0393268,-2.39403,2.87328
8.884,-0.0417206,-2.39364,2.87328
8.885,-0.0441141,-2.39321,2.87328
8.886,-0.0465071,-2.39277,2.87328
8.887,-0.0488996,-2.3923,2.87328
8.888,-0.0512917,-2.39181,2.87328
8.889,-0.0536832,-2.3913,2.87328
8.89,-0.0560743,-2.39076,2.87328
8.891,-0.0584647,-2.3902,2.87328
8.892,-0.0608546,-2.38961,2.87328
8.893,-0.0632439,-2.389,2.87328
8.894,-0.0656326,-2.38837,2.87328
8.895,-0.0680207,-2.38772,2.87328
8.896,-0.0704081,-2.38704,2.87328
8.897,-0.0727948,-2.38634,2.87328
8.898,-0.0751807,-2.38561,2.87328
8.899,-0.077566,-2.38486,2.87328
8.9,-0.0799504,-2.38409,2.87328
8.901,-0.0823341,-2.3833,2.87328
8.902,-0.084717,-2.38248,2.87328
8.903,-0.0870991,-2.38164,2.87328
8.904,-0.0894803,-2.38077,2.87328
8.905,-0.0918606,-2.37988,2.87328
8.906,-0.0942401,-2.37897,2.87328
8.907,-0.0966186,-2.37804,2.87328
8.908,-0.0989961,-2.37708,2.87328
8.909,-0.101373,-2.3761,2.87328
8.91,-0.103748,-2.37509,2.87328
8.911,-0.106123,-2.37407,2.87328
8.912,-0.108496,-2.37301,2.87328
8.913,-0.110869,-2.37194,2.87328
8.914,-0.11324,-2.37084,2.87328
8.915,-0.115611,-2.36972,2.87328
8.916,-0.11798,-2.36858,2.87328
8.917,-0.120348,-2.36741,2.87328
8.918,-0.122715,-2.36623,2.87328
8.919,-0.12508,-2.36501,2.87328
8.92,-0.127445,-2.36378,2.87328
8.921,-0.129808,-2.36252,2.87328
8.922,-0.13217,-2.36124,2.87328
8.923,-0.13453,-2.35993,2.87328
8.924,-0.136889,-2.35861,2.87328
8.925,-0.139247,-2.35726,2.87328
8.926,-0.141604,-2.35588,2.87328
8.927,-0.143959,-2.35449,2.87328
8.928,-0.146313,-2.35307,2.87328
8.929,-0.148665,-2.35163,2.87328
8.93,-0.151016,-2.35016,2.87328
8.931,-0.153366,-2.34868,2.87328
8.932,-0.155714,-2.34717,2.87328
8.933,-0.15806,-2.34563,2.87328
8.934,-0.160405,-2.34408,2.87328
8.935,-0.162748,-2.3425,2.87328
8.936,-0.16509,-2.3409,2.87328
8.937,-0.16743,-2.33927,2.87328
8.938,-0.169768,-2.33763,2.87328
8.939,-0.172105,-2.33596,2.87328
8.94,-0.17444,-2.33427,2.87328
8.941,-0.176774,-2.33255,2.87328
8.942,-0.179105,-2.33082,2.87328
8.943,-0.181435,-2.32906,2.87328
8.944,-0.183763,-2.32728,2.87328
8.945,-0.18609,-2.32547,2.87328
8.946,-0.188414,-2.32365,2.87328
8.947,-0.190737,-2.3218,2.87328
8.948,-0.193058,-2.31993,2.87328
8.949,-0.195377,-2.31803,2.87328
8.95,-0.197694,-2.31612,2.87328
8.951,-0.200009,-2.31418,2.87328
8.952,-0.202322,-2.31222,2.87328
8.953,-0.204634,-2.31024,2.87328
8.954,-0.206943,-2.30823,2.87328
8.955,-0.20925,-2.30621,2.87328
8.956,-0.211555,-2.30416,2.87328
8.957,-0.213858,-2.30209,2.87328
8.958,-0.216159,-2.29999,2.87328
8.959,-0.218458,-2.29788,2.87328
8.96,-0.220755,-2.29574,2.87328
8.961,-0.22305,-2.29358,2.87328
8.962,-0.225342,-2.2914,2.87328
8.963,-0.227633,-2.2892,2.87328
8.964,-0.229921,-2.28697,2.87328
8.965,-0.232207,-2.28473,2.87328
8.966,-0.23449,-2.28246,2.87328
8.967,-0.236772,-2.28017,2.87328
8.968,-0.239051,-2.27786,2.87328
8.969,-0.241327,-2.27552,2.87328
8.97,-0.243602,-2.27317,2.87328
8.971,-0.245874,-2.27079,2.87328
8.972,-0.248143,-2.26839,2.87328
8.973,-0.25041,-2.26597,2.87328
8.974,-0.252675,-2.26353,2.87328
8.975,-0.254937,-2.26107,2.87328
8.976,-0.257197,-2.25858,2.87328
8.977,-0.259455,-2.25608,2.87328
8.978,-0.261709,-2.25355,2.87328
8.979,-0.263962,-2.251,2.87328
8.98,-0.266211,-2.24843,2.87328
8.981,-0.268458,-2.24584,2.87328
8.982,-0.270703,-2.24323,2.87328
8.983,-0.272945,-2.24059,2.87328
8.984,-0.275184,-2.23794,2.87328
8.985,-0.277421,-2.23526,2.87328
8.986,-0.279655,-2.23256,2.87328
8.987,-0.281886,-2.22985,2.87328
8.988,-0.284114,-2.22711,2.87328
8.989,-0.28634,-2.22435,2.87328
8.99,-0.288563,-2.22157,2.87328
8.991,-0.290783,-2.21876,2.87328
8.992,-0.293001,-2.21594,2.87328
8.993,-0.295215,-2.2131,2.87328
8.994,-0.297427,-2.21023,2.87328
8.995,-0.299636,-2.20735,2.87328
8.996,-0.301841,-2.20444,2.87328
8.997,-0.304044,-2.20151,2.87328
8.998,-0.306245,-2.19857,2.87328
8.999,-0.308442,-2.1956,2.87328
9,-0.310636,-2.19261,2.87328
9.001,-0.312827,-2.1896,2.87328
9.002,-0.315015,-2.18657,2.87328
9.003,-0.3172,-2.18352,2.87328
9.004,-0.319382,-2.18045,2.87328
9.005,-0.321561,-2.17736,2.87328
9.006,-0.323737,-2.17425,2.87328
9.007,-0.325909,-2.17112,2.87328
9.008,-0.328079,-2.16797,2.87328
9.009,-0.330245,-2.1648,2.87328
9.01,-0.332408,-2.16161,2.87328
9.011,-0.334568,-2.1584,2.87328
9.012,-0.336725,-2.15517,2.87328
9.013,-0.338879,-2.15191,2.87328
9.014,-0.341029,-2.14864,2.87328
9.015,-0.343176,-2.14535,2.87328
9.016,-0.34532,-2.14204,2.87328
9.017,-0.34746,-2.13871,2.87328
9.018,-0.349597,-2.13536,2.87328
9.019,-0.351731,-2.13199,2.87328
9.02,-0.353861,-2.1286,2.87328
9.021,-0.355988,-2.12519,2.87328
9.022,-0.358112,-2.12176,2.87328
9.023,-0.360232,-2.11832,2.87328
9.024,-0.362348,-2.11485,2.87328
9.025,-0.364461,-2.11136,2.87328
9.026,-0.366571,-2.10785,2.87328
9.027,-0.368677,-2.10433,2.87328
9.028,-0.37078,-2.10078,2.87328
9.029,-0.372879,-2.09722,2.87328
9.03,-0.374974,-2.09364,2.87328
9.031,-0.377066,-2.09003,2.87328
9.032,-0.379154,-2.08641,2.87328
9.033,-0.381239,-2.08277,2.87328
9.034,-0.38332,-2.07911,2.87328
9.035,-0.385397,-2.07543,2.87328
9.036,-0.38747,-2.07174,2.87328
9.037,-0.38954,-2.06802,2.87328
9.038,-0.391606,-2.06429,2.87328
9.039,-0.393669,-2.06053,2.87328
9.04,-0.395728,-2.05676,2.87328
9.041,-0.397782,-2.05297,2.87328
9.042,-0.399833,-2.04916,2.87328
9.043,-0.401881,-2.04533,2.87328
9.044,-0.403924,-2.04148,2.87328
9.045,-0.405964,-2.03762,2.87328
9.046,-0.407999,-2.03374,2.87328
9.047,-0.410031,-2.02984,2.87328
9.048,-0.412059,-2.02592,2.87328
9.049,-0.414083,-2.02198,2.87328
9.05,-0.416103,-2.01802,2.87328
9.051,-0.418119,-2.01405,2.87328
9.052,-0.420131,-2.01006,2.87328
9.053,-0.422139,-2.00604,2.87328
9.054,-0.424143,-2.00202,2.87328
9.055,-0.426143,-1.99797,2.87328
9.056,-0.428139,-1.99391,2.87328
9.057,-0.430131,-1.98982,2.87328
9.058,-0.432119,-1.98573,2.87328
9.059,-0.434102,-1.98161,2.87328
9.06,-0.436082,-1.97747,2.87328
9.061,-0.438057,-1.97332,2.87328
9.062,-0.440029,-1.96915,2.87328
9.063,-0.441996,-1.96496,2.87328
9.064,-0.443958,-1.96076,2.87328
9.065,-0.445917,-1.95654,2.87328
9.066,-0.447872,-1.9523,2.87328
9.067,-0.449822,-1.94804,2.87328
9.068,-0.451768,-1.94377,2.87328
9.069,-0.453709,-1.93947,2.87328
9.07,-0.455647,-1.93517,2.87328
9.071,-0.45758,-1.93084,2.87328
9.072,-0.459508,-1.9265,2.87328
9.073,-0.461433,-1.92214,2.87328
9.074,-0.463353,-1.91776,2.87328
9.075,-0.465268,-1.91337,2.87328
9.076,-0.467179,-1.90896,2.87328
9.077,-0.469086,-1.90453,2.87328
9.078,-0.470988,-1.90009,2.87328
9.079,-0.472886,-1.89563,2.87328
9.08,-0.47478,-1.89115,2.87328
9.081,-0.476668,-1.88666,2.87328
9.082,-0.478553,-1.88215,2.87328
9.083,-0.480433,-1.87763,2.87328
9.084,-0.482308,-1.87308,2.87328
9.085,-0.484179,-1.86853,2.87328
9.086,-0.486045,-1.86395,2.87328
9.087,-0.487907,-1.85936,2.87328
9.088,-0.489764,-1.85475,2.87328
9.089,-0.491616,-1.85013,2.87328
9.09,-0.493464,-1.84549,2.87328
9.091,-0.495307,-1.84084,2.87328
9.092,-0.497146,-1.83617,2.87328
9.093,-0.49898,-1.83148,2.87328
9.094,-0.500809,-1.82678,2.87328
9.095,-0.502633,-1.82206,2.87328
9.096,-0.504453,-1.81733,2.87328
9.097,-0.506268,-1.81258,2.87328
9.098,-0.508078,-1.80781,2.87328
9.099,-0.509883,-1.80303,2.87328
9.1,-0.511684,-1.79824,2.87328
9.101,-0.51348,-1.79343,2.87328
9.102,-0.515271,-1.7886,2.87328
9.103,-0.517057,-1.78376,2.87328
9.104,-0.518838,-1.7789,2.87328
9.105,-0.520615,-1.77403,2.87328
9.106,-0.522387,-1.76914,2.87328
9.107,-0.524153,-1.76424,2.87328
9.108,-0.525915,-1.75932,2.87328
9.109,-0.527672,-1.75439,2.87328
9.11,-0.529424,-1.74944,2.87328
9.111,-0.531171,-1.74448,2.87328
9.112,-0.532913,-1.73951,2.87328
9.113,-0.53465,-1.73451,2.87328
9.114,-0.536382,-1.72951,2.87328
9.115,-0.538109,-1.72449,2.87328
9.116,-0.539831,-1.71945,2.87328
9.117,-0.541548,-1.7144,2.87328
9.118,-0.54326,-1.70934,2.87328
9.119,-0.544966,-1.70426,2.87328
9.12,-0.546668,-1.69917,2.87328
9.121,-0.548365,-1.69406,2.87328
9.122,-0.550056,-1.68894,2.87328
9.123,-0.551743,-1.68381,2.87328
9.124,-0.553424,-1.67866,2.87328
9.125,-0.5551,-1.67349,2.87328
9.126,-0.556771,-1.66832,2.87328
9.127,-0.558436,-1.66313,2.87328
9.128,-0.560097,-1.65792,2.87328
9.129,-0.561752,-1.6527,2.87328
9.13,-0.563402,-1.64747,2.87328
9.131,-0.565047,-1.64222,2.87328
9.132,-0.566687,-1.63696,2.87328
9.133,-0.568321,-1.63169,2.87328
9.134,-0.56995,-1.6264,2.87328
9.135,-0.571574,-1.6211,2.87328
9.136,-0.573192,-1.61579,2.87328
9.137,-0.574806,-1.61046,2.87328
9.138,-0.576413,-1.60512,2.87328
9.139,-0.578016,-1.59977,2.87328
9.14,-0.579613,-1.5944,2.87328
9.141,-0.581205,-1.58902,2.87328
9.142,-0.582791,-1.58363,2.87328
9.143,-0.584372,-1.57823,2.87328
9.144,-0.585947,-1.57281,2.87328
9.145,-0.587517,-1.56738,2.87328
9.146,-0.589082,-1.56193,2.87328
9.147,-0.590641,-1.55648,2.87328
9.148,-0.592195,-1.55101,2.87328
9.149,-0.593743,-1.54552,2.87328
9.15,-0.595286,-1.54003,2.87328
9.151,-0.596823,-1.53452,2.87328
9.152,-0.598355,-1.529,2.87328
9.153,-0.599881,-1.52347,2.87328
9.154,-0.601402,-1.51793,2.87328
9.155,-0.602917,-1.51237,2.87328
9.156,-0.604427,-1.5068,2.87328
9.157,-0.605931,-1.50122,2.87328
9.158,-0.607429,-1.49563,2.87328
9.159,-0.608922,-1.49002,2.87328
9.16,-0.610409,-1.4844,2.87328
9.161,-0.611891,-1.47878,2.87328
9.162,-0.613367,-1.47313,2.87328
9.163,-0.614837,-1.46748,2.87328
9.164,-0.616302,-1.46182,2.87328
9.165,-0.617761,-1.45614,2.87328
9.166,-0.619214,-1.45045,2.87328
